park,summit,aspect,transition,sciname,slope,sitelat,siteelev,site.probD,site.s.probD,family,genus,species,perenneating,leaves,habit,taxunit,startyear,startcover,endyear,endcover,changecover,propchangecover,latmin1090,latmax1090,latmean1090,latmedian1090,latrange1090,min.tmean,mean.tmean,max.tmean,min.snowdays,mean.snowdays,max.snowdays,min.wy.ppt,mean.wy.ppt,max.wy.ppt,min.pet,mean.pet,max.pet,min.aet,mean.aet,max.aet,min.cwd,mean.cwd,max.cwd,min.gs.ppt,mean.gs.ppt,max.gs.ppt,min.gdd,mean.gdd,max.gdd,start.lower,start.upper,end.lower,end.upper,startcover0,endcover0,allcover0,expanded,contracted,nochange,no0,climPC1,climPC2
GNP,BSN,E,BSN1,Avenula hookeri,19,48.465154,2387,4.53157627691502e-6,0.13540926280885923,Poaceae,Avenula,hookeri,below,D,gram,monocot,2003,0,2009,0,0,0,39.3225411,48.8777,43.358097965,40.1364538,11.557410399999997,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,0,0,100,0,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Besseya wyomingensis,19,48.465154,2387,2.4402865400591033e-5,0.1760867877305735,Scrophulariaceae,Besseya,wyomingensis,below,D,forb,dicot,2003,0.07499999999999998,2009,0.125,0.05000000000000002,0.2857142857142858,43.706616,47.272875,45.6439433875,45.679653,6.776074999999999,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,300,300,400,400,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Bromus pumpellianus,19,48.465154,2387,8.23564471516184e-6,0.33042292219703645,Poaceae,Bromus,pumpellianus,below,D,gram,monocot,2003,0,2009,0,0,0,44.561094,69.41,64.15974480028916,65.21666667,32.645638899999994,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,400,300,0,100,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Bupleurum americanum,19,48.465154,2387,1.976976006917381e-5,0.10795234596900728,Apiaceae,Bupleurum,americanum,below,D,forb,dicot,2003,0.30000000000000004,2009,0.275,-0.025000000000000022,-0.06250000000000006,44.2627,68.9167,57.017408231235144,62.40683333,26.17725560000001,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,400,400,600,400,0,0,0,0,1,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Festuca brachyphylla,19,48.465154,2387,6.254348993202642e-6,0.13779887042498912,Poaceae,Festuca,brachyphylla,below,D,gram,monocot,2003,0.0025,2009,0,-0.0025,-0.024390243902439022,37.8999,73.6167,58.94079326232682,62.53,40.517529999999994,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,200,100,100,0,1,0,0,1,0,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Festuca idahoensis,19,48.465154,2387,9.198344018286367e-6,0.14125690638138114,Poaceae,Festuca,idahoensis,below,D,gram,monocot,2003,0.07500000000000001,2009,0,-0.07500000000000001,-0.4285714285714286,38.90266,47.80944,43.54598591107151,43.7563889,15.142773000000004,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,400,200,0,100,0,1,0,0,1,0,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Festuca saximontana,19,48.465154,2387,1.865109393028924e-6,0.04371048658998003,Poaceae,Festuca,saximontana,below,D,gram,monocot,2003,0,2009,0.05,0.05,0.5,37.4325,61.633333,46.57277410104129,45.72195,36.300333,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,0,0,0,200,1,0,0,1,0,0,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Geum triflorum,19,48.465154,2387,2.8588584881013357e-6,0.03377695142168783,Rosaceae,Geum,triflorum,below,D,forb,dicot,2003,0.05,2009,0.325,0.275,1.8333333333333333,37.52,47.665888,43.95447515545023,44.4700475,14.127140590000003,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,0,300,100,400,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Heuchera parvifolia,19,48.465154,2387,7.666982467529378e-6,0.08375068634015126,Saxifragaceae,Heuchera,parvifolia,below,D,forb,dicot,2003,0.0024999999999999996,2009,0.05,0.0475,0.46341463414634143,35.81578,45.453779,39.64936406964341,39.00028,21.846278999999996,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,200,400,400,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Linum lewisii,19,48.465154,2387,1.0086817214721013e-6,0.01533120193272377,Linaceae,Linum,lewisii,below,D,forb,dicot,2003,0,2009,0,0,0,32.87335,46.2255556,37.816911092341584,36.781711,22.27448703,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,200,100,100,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Lupinus depressus,19,48.465154,2387,1.1959115994888656e-4,0.3923512271631479,Fabaceae,Lupinus,depressus,below,D,forb,dicot,2003,0,2009,0,0,0,45.007007,48.308574,46.33917983870968,46.1106,4.1671850999999975,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,100,300,100,200,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Astragalus australis,19,48.465154,2387,2.55543790011242e-5,0.3355252220764414,Fabaceae,Astragalus,australis,below,D,forb,dicot,2003,0,2009,0,0,0,40.954897,69.43,55.1682353974563,49.6667,34.348305,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,100,200,0,0,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Draba paysonii,19,48.465154,2387,1.3277502438679658e-4,0.6673193391981618,Brassicaceae,Draba,paysonii,below,D,forb,dicot,2003,0.005,2009,0.3,0.295,2.8095238095238093,42.6002,48.318576,45.970279477272726,45.834091,8.497464999999998,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,300,100,200,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Draba praealta,19,48.465154,2387,3.154244760683497e-5,0.3827292162261533,Brassicaceae,Draba,praealta,below,D,forb,dicot,2003,0,2009,0,0,0,37.547117,62.0833,46.953892333333336,46.029924,24.914180000000002,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,NA,NA,NA,NA,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Elymus trachycaulus,19,48.465154,2387,2.5063699704112296e-7,0.0059818631791615,Poaceae,Elymus,trachycaulus,below,D,gram,monocot,2003,0.0025,2009,0.125,0.1225,1.1951219512195121,34.76,49.873678,41.064572183162014,40.6443,30.233678,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,400,200,400,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Carex atrosquama,19,48.465154,2387,4.320827635534324e-5,0.969396069449419,Cyperaceae,Carex,atrosquama,below,D,gram,monocot,2003,0,2009,0,0,0,39.0794277,63.71,55.30893191842403,59.16,26.352200000000003,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,100,100,0,0,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Carex rupestris,19,48.465154,2387,2.285114274183124e-5,0.6156437854084192,Cyperaceae,Carex,rupestris,below,D,gram,monocot,2003,0,2009,0,0,0,40.5693,72.05,61.47904061054136,64.793926,36.048303999999995,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,400,400,0,200,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Calamagrostis purpurascens,19,48.465154,2387,1.8163539412299897e-5,0.23258487573908504,Poaceae,Calamagrostis,purpurascens,below,D,gram,monocot,2003,0,2009,0,0,0,38.443296,68.6011111111,52.99055444973834,48.35,43.3530511111,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,300,400,0,100,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Campanula rotundifolia,19,48.465154,2387,3.186002561799348e-6,0.05332947081708349,Campanulaceae,Campanula,rotundifolia,below,D,forb,dicot,2003,0.1025,2009,0.125,0.022500000000000006,0.11111111111111113,35.238648,48.148611,42.2937950932948,43.13722,24.398611,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,200,200,200,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Artemisia borealis,19,48.465154,2387,4.535767841812211e-6,0.15663720807502166,Asteraceae,Artemisia,borealis,below,D,forb,dicot,2003,0,2009,0.125,0.125,1.25,39.636112,70.212328,61.06370664849315,63.845,34.58166133,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,300,400,400,1,0,0,1,0,0,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Draba incerta,19,48.465154,2387,1.1481420135175867e-4,0.6698115858347272,Brassicaceae,Draba,incerta,below,D,forb,dicot,2003,0.125,2009,0.025,-0.1,-0.4444444444444445,43.753331,57.6667,47.46339222330097,47.1149,20.267561100000002,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,0,100,100,200,0,0,0,0,1,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Antennaria umbrinella,19,48.465154,2387,1.237105359982626e-5,0.16787285951895672,Asteraceae,Antennaria,umbrinella,below,E,forb,dicot,2003,0,2009,0,0,0,37.6262224,48.148569,43.30844392393327,44.1521,15.173709000000002,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,300,100,200,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Arnica angustifolia,19,48.465154,2387,2.9969991919752897e-4,0.7951937063565606,Asteraceae,Arnica,angustifolia,below,D,forb,dicot,2003,0,2009,0,0,0,47.1005,69.9,60.97838563207826,64.08,30.737788400000007,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,200,100,400,1,1,1,0,0,1,0,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Cryptantha sobolifera,19,48.465154,2387,1.0873062782993624e-4,0.9224025239886542,Boraginaceae,Cryptantha,sobolifera,below,D,forb,dicot,2003,0.0025,2009,0.1,0.0975,0.9512195121951219,42.94389,48.4533,45.94777907692308,45.48695,11.283149000000002,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,200,300,400,200,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Douglasia montana,19,48.465154,2387,4.480806149552484e-5,0.19972472019460277,Primulaceae,Douglasia,montana,below,D,forb,dicot,2003,0.125,2009,0.22499999999999998,0.09999999999999998,0.4444444444444443,44.563422,47.142722,46.17920749038461,46.4263125,4.630221999999996,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,400,300,0,400,0,0,0,1,0,0,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN1,Cerastium arvense,19,48.465154,2387,5.462809583140288e-6,0.08768234063762706,Caryophyllaceae,Cerastium,arvense,below,D,forb,dicot,2003,0.07500000000000001,2009,0.07500000000000001,0,0,36.576125,48.4025,43.18673206611865,43.9557205,16.808605700000005,11.746,13.912857142857142,15.7,200,211.14285714285714,234,998.0699999999995,1135.4171428571424,1345.039999999999,1.0890155429317563,1.177694665270877,1.2760510447919546,0.7997824441135878,0.9155180780632698,1.0249157857855296,0.088778420059064,0.26217658720760734,0.46379210645889823,152.98999999999998,243.68571428571425,348.88999999999993,198,213,238,0,100,200,200,0,0,0,0,0,1,1,1.3058701042445346,3.1268296773432587
GNP,BSN,E,BSN2,Calamagrostis purpurascens,19,48.465154,2387,1.8163539412299897e-5,0.23258487573908504,Poaceae,Calamagrostis,purpurascens,below,D,gram,monocot,2009,0,2014,0,0,0,38.443296,68.6011111111,52.99055444973834,48.35,43.3530511111,12.786,14.955166666666667,17.648,207,222.66666666666666,230,1028.0899999999995,1259.5833333333333,1444.9199999999998,1.0687603355998805,1.1640858789910036,1.2684763035057025,0.8954542766745134,1.016864462187866,1.1034239135548138,0.08258121441818445,0.14722141680313747,0.19773995892043938,196.99999999999997,255.81833333333333,336.32,198,207.33333333333334,220,0,100,0,0,1,1,1,0,0,1,0,1.6999470154403766,3.645764785636214
GNP,BSN,E,BSN2,Carex rupestris,19,48.465154,2387,2.285114274183124e-5,0.6156437854084192,Cyperaceae,Carex,rupestris,below,D,gram,monocot,2009,0,2014,0,0,0,40.5693,72.05,61.47904061054136,64.793926,36.048303999999995,12.786,14.955166666666667,17.648,207,222.66666666666666,230,1028.0899999999995,1259.5833333333333,1444.9199999999998,1.0687603355998805,1.1640858789910036,1.2684763035057025,0.8954542766745134,1.016864462187866,1.1034239135548138,0.08258121441818445,0.14722141680313747,0.19773995892043938,196.99999999999997,255.81833333333333,336.32,198,207.33333333333334,220,0,200,0,200,1,1,1,0,0,1,0,1.6999470154403766,3.645764785636214
GNP,BSN,E,BSN2,Cerastium arvense,19,48.465154,2387,5.462809583140288e-6,0.08768234063762706,Caryophyllaceae,Cerastium,arvense,below,D,forb,dicot,2009,0.07500000000000001,2014,0.05,-0.02500000000000001,-0.1428571428571429,36.576125,48.4025,43.18673206611865,43.9557205,16.808605700000005,12.786,14.955166666666667,17.648,207,222.66666666666666,230,1028.0899999999995,1259.5833333333333,1444.9199999999998,1.0687603355998805,1.1640858789910036,1.2684763035057025,0.8954542766745134,1.016864462187866,1.1034239135548138,0.08258121441818445,0.14722141680313747,0.19773995892043938,196.99999999999997,255.81833333333333,336.32,198,207.33333333333334,220,200,200,400,400,0,0,0,0,1,0,1,1.6999470154403766,3.645764785636214
